,Job_Title,Industry,Country,Education_Level,Years_Experience,AI_Replacement_Risk,Future_Demand_Score,Remote_Work_Possibility,Average_Salary_USD,Automation_Level,Job_Growth_2030,Work_Hours_Per_Week,Company_Size,AI_Tool_Usage,Performance_Score,Upskilling_Needed,Job_Satisfaction,Hiring_Trend_2026,AWS,Azure,Cloud Computing,Communication,Cybersecurity,Data Visualization,Deep Learning,Docker,Excel,Kubernetes,Leadership,Machine Learning,Project Management,Prompt Engineering,PyTorch,Python,SQL,TensorFlow
2450,1,5,9,0,-1.6449905315218951,0.69,0.28,0,-1.0715745103087326,0,-1.0622837650333405,-1.0950536641956679,1,1,2.33,1,3.24,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
2451,3,7,6,3,-0.5822493337366119,0.39,0.46,0,1.6575845697856455,2,0.7864165898540355,-1.4311888271479534,1,0,2.29,0,2.1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2452,14,7,4,1,0.08196391487919008,0.62,0.88,0,-0.1758751291829333,2,-0.8157903843816905,1.7060726937400446,1,0,3.94,0,1.57,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2453,16,3,7,0,1.5432330618339545,0.09,0.63,2,0.6051405047484568,1,-1.3704004908479033,-0.6468734469259538,0,2,2.72,0,4.4,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0
2454,18,1,1,3,1.0118624629413129,0.3,0.99,1,-0.21974125631695104,1,-1.6168938714995533,1.369937530787759,0,2,3.85,0,4.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2455,14,7,1,0,0.6133345137718317,0.06,0.44,0,-1.6655724170350101,2,-0.44605031340421525,-0.7589185012433823,0,1,4.5,0,1.7,2,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
2456,0,3,2,3,-0.18372138456713072,0.35,0.9,1,1.1241688534551557,2,-1.678517216662466,1.2578924764703305,1,0,4.99,1,4.95,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2457,19,6,2,3,0.8790198132181525,0.38,0.28,1,0.8201567353218252,2,0.6015465543652979,1.2578924764703305,1,0,4.91,0,2.85,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2458,19,3,9,3,-1.6449905315218951,0.15,0.5,0,0.9213196062926218,0,-1.000660419870428,0.025396878978617116,1,1,2.06,1,3.85,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0
2459,10,4,5,3,-0.8479346331829327,0.38,0.66,0,0.07136375033455933,2,0.6631698995282104,-0.7589185012433823,2,0,3.04,0,1.8,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2460,14,9,9,1,0.6133345137718317,0.54,0.57,0,1.5998365283446074,1,0.7864165898540355,1.145847422152902,0,0,4.57,1,1.48,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2461,19,4,7,1,1.1447051126644732,0.23,0.41,1,-0.957017126443516,1,-1.1239071101962532,0.025396878978617116,0,2,4.32,0,1.96,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2462,17,2,9,2,-0.4494066840134515,0.21,0.24,0,0.6569675216216111,2,0.9096632801798605,1.2578924764703305,0,1,4.58,1,3.41,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
2463,16,2,5,1,-1.6449905315218951,0.48,0.83,0,-1.5818476854927985,0,-1.000660419870428,0.1374419332960456,1,1,2.4,1,2.99,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2464,2,7,9,0,-1.5121478817987346,0.26,0.59,1,-0.4395773453038104,0,0.9096632801798605,0.025396878978617116,0,1,3.0,1,2.99,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2465,0,4,5,0,0.8790198132181525,0.42,0.33,0,-0.9767659096059091,2,0.7247932446911229,-0.19869322965623987,0,2,5.0,0,1.7,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2466,19,8,7,3,0.08196391487919008,0.51,0.95,1,-1.1165237516929731,0,0.7864165898540355,0.5856221505657596,1,0,4.45,0,1.61,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
2467,19,7,4,3,0.6133345137718317,0.62,0.28,0,-0.6096984902054495,0,-0.44605031340421525,-1.6552789357828104,0,1,4.46,1,4.37,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2468,1,2,5,2,0.21480656460235048,0.87,0.66,2,1.065391853476406,0,1.2794033511573357,-1.5432338814653819,1,2,2.75,0,4.97,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
2469,19,1,5,1,-0.4494066840134515,0.26,0.4,1,-1.7356138052160754,2,-0.5076736585671278,-0.19869322965623987,0,2,3.45,1,4.19,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2470,16,1,5,1,0.6133345137718317,0.73,0.62,0,0.11945402304444544,1,-1.6168938714995533,-0.7589185012433823,2,1,3.43,0,1.62,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
2471,2,9,7,3,-1.1136199326292535,0.36,0.62,0,1.1668977106264395,2,1.2177800059944233,-1.3191437728305249,1,2,4.51,1,2.03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2472,13,0,7,0,-1.5121478817987346,0.14,0.43,1,-1.0941574424258753,2,-1.4320238360108157,0.4735770962483311,1,2,2.65,0,1.2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2473,5,6,7,3,-0.8479346331829327,0.26,0.92,2,1.114294461873959,2,-1.0622837650333405,-1.3191437728305249,2,0,3.02,1,4.87,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2474,9,4,9,2,1.5432330618339545,0.9,0.62,0,-0.41412416042357786,0,1.0945333156685981,0.8097122592006165,0,0,4.92,1,3.11,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2475,6,1,3,0,-0.8479346331829327,0.55,0.43,0,1.2959868773488104,0,1.2177800059944233,0.5856221505657596,1,2,2.56,0,1.78,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2476,2,2,3,0,-0.5822493337366119,0.1,0.93,2,0.9296234822109954,0,1.3410266963202482,1.2578924764703305,2,1,3.84,1,3.72,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2477,14,9,8,2,-0.5822493337366119,0.17,0.71,1,-1.7265878531308867,0,-0.7541670392187779,1.2578924764703305,0,0,2.09,0,1.48,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2478,7,3,1,1,-1.1136199326292535,0.61,0.63,1,1.038205685795817,1,0.5399232092023853,0.1374419332960456,0,1,3.41,1,4.99,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2479,17,6,2,1,-1.3793052320755743,0.57,0.84,0,-0.061516316263590734,2,0.23180648338782264,0.1374419332960456,0,2,2.32,0,2.43,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
2480,17,9,7,3,-1.5121478817987346,0.39,0.43,2,-1.6459499972018097,0,1.7107667672977236,-1.2070987185130964,2,1,3.17,0,4.37,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2481,9,9,3,0,0.7461771634949921,0.24,0.88,1,0.7987110731674165,0,-0.7541670392187779,0.2494869876134741,1,2,4.91,1,3.98,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2482,3,2,4,1,0.6133345137718317,0.25,0.24,2,-0.9100099679838526,1,-0.07631024242674002,-0.9830086098782393,1,1,2.99,1,1.37,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0
2483,6,5,9,3,1.6760757115571148,0.19,0.32,1,0.3407162124607646,0,-0.5692970037300403,0.2494869876134741,0,1,4.03,1,4.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2484,19,9,0,0,1.6760757115571148,0.91,0.8,2,1.4373693908112084,2,0.6631698995282104,-1.4311888271479534,1,2,3.06,1,1.83,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2485,7,1,7,3,1.410390412110794,0.89,0.55,2,-0.5348552955150637,1,-0.07631024242674002,1.594027639422616,0,2,3.17,0,2.22,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2486,13,8,5,3,-0.5822493337366119,0.9,0.8,2,-0.3521519734066713,2,-0.5692970037300403,0.4735770962483311,1,0,2.16,0,1.92,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2487,4,4,0,1,-1.2464625823524138,0.51,0.58,1,-0.6934773774601724,2,1.649143422134811,-0.5348283926085253,2,0,3.81,1,4.71,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
2488,2,9,4,1,1.2775477623876337,0.36,0.73,0,-0.5089327611264014,2,1.5875200769718985,0.2494869876134741,2,0,4.41,1,2.35,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0
2489,9,3,7,3,-0.5822493337366119,0.34,0.7,2,0.3770185917473941,2,1.1561566608315106,-0.6468734469259538,2,0,3.74,1,3.92,2,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
2490,10,9,6,2,-1.5121478817987346,0.48,0.52,0,-0.534006856019056,2,0.35505317371364775,1.369937530787759,0,2,4.72,0,4.71,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2491,1,6,4,2,-0.18372138456713072,0.53,0.63,2,0.16749014004182045,1,1.649143422134811,1.7060726937400446,0,1,4.04,1,4.21,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2492,17,3,5,3,-0.8479346331829327,0.45,0.28,1,-1.704618685755537,1,1.4642733866460733,1.0338023678354735,0,2,3.05,1,2.46,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
2493,16,7,0,2,1.6760757115571148,0.25,0.7,2,-1.4365118050170878,0,0.17018313822491013,-1.0950536641956679,0,0,4.49,0,1.28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2494,8,2,6,2,-1.5121478817987346,0.91,0.51,2,1.6626932586658625,1,0.10855979306199759,-1.4311888271479534,2,1,4.25,0,1.11,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2495,1,9,2,3,-0.8479346331829327,0.8,0.67,0,0.8670736342606368,1,-0.07631024242674002,1.145847422152902,0,1,3.34,1,2.96,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2496,1,9,3,1,-1.6449905315218951,0.92,0.7,0,1.33994326400368,0,0.10855979306199759,-1.5432338814653819,2,0,2.65,0,3.52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2497,1,8,9,3,-1.5121478817987346,0.52,0.47,2,-0.5914660669933681,1,-1.678517216662466,1.594027639422616,2,1,2.4,1,1.68,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
2498,5,4,0,0,1.6760757115571148,0.72,0.3,1,-1.381832587285014,0,0.6015465543652979,-1.3191437728305249,2,2,4.75,0,3.46,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2499,8,2,6,0,1.410390412110794,0.6,0.26,2,0.26919456813772824,2,-1.2471538005220781,0.3615320419309026,1,2,4.32,0,3.03,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2500,6,2,5,2,-0.4494066840134515,0.15,0.91,0,0.549035186586923,2,-0.44605031340421525,-0.5348283926085253,2,1,4.12,1,4.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2501,11,8,8,2,-1.1136199326292535,0.68,0.95,1,1.1784509292954812,0,1.3410266963202482,-1.2070987185130964,1,1,2.74,0,1.72,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2502,6,1,1,0,0.8790198132181525,0.92,0.32,0,-1.0131224446050497,1,-1.678517216662466,-0.8709635555608108,2,0,3.25,0,4.33,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
2503,2,3,9,1,-0.4494066840134515,0.72,0.64,0,0.6167839829383504,2,-0.8157903843816905,-1.5432338814653819,0,0,4.74,0,2.57,2,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2504,16,3,4,1,1.0118624629413129,0.69,0.87,2,1.334870678931804,2,1.4026500414831609,0.8097122592006165,1,1,4.95,0,4.29,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1
2505,3,0,7,1,-0.18372138456713072,0.87,0.47,2,0.4408320729896792,2,-1.0622837650333405,-0.08664817533881138,0,0,3.75,1,3.08,2,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2506,5,7,8,3,-0.4494066840134515,0.39,0.96,0,-0.5281219352595129,2,-0.014686897263827485,0.8097122592006165,1,2,3.88,1,1.76,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2507,11,3,3,2,-0.8479346331829327,0.81,0.38,0,0.22267481109066498,0,-1.000660419870428,-0.9830086098782393,2,1,2.92,0,3.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2508,9,9,5,2,0.8790198132181525,0.74,0.67,0,0.2211403992361829,1,0.9096632801798605,-1.6552789357828104,2,0,3.84,1,1.45,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
2509,16,4,1,1,-0.18372138456713072,0.46,0.97,0,-1.2746764841296518,0,-1.3087771456849908,0.5856221505657596,1,1,2.64,0,1.97,2,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1
2510,11,8,4,1,-0.05087873484397031,0.54,0.89,2,0.17202116798858524,0,0.04693644789908505,1.4819825851051875,0,2,2.07,0,4.28,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2511,0,8,4,2,-0.4494066840134515,0.64,0.68,2,-1.3069532887862871,1,-1.5552705263366409,-1.2070987185130964,1,2,2.68,1,3.71,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2512,14,2,0,0,-0.9807772829060931,0.22,0.21,1,1.2504419231269475,2,-0.07631024242674002,0.921757313518045,2,0,3.92,1,2.24,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
2513,4,7,1,2,-0.9807772829060931,0.82,0.6,1,0.5067215232115577,0,-0.5692970037300403,-1.2070987185130964,0,1,2.09,0,3.68,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2514,7,9,3,0,1.2775477623876337,0.8,0.77,0,-1.4453030823480617,0,0.6631698995282104,1.2578924764703305,1,2,4.62,0,3.13,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2515,13,7,5,3,0.7461771634949921,0.77,0.95,0,0.5473383075949074,0,0.41667651887656026,-1.0950536641956679,2,2,3.02,0,1.11,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0
2516,3,4,7,3,0.4804918640486713,0.32,0.67,1,0.14571954361234496,2,-0.2611802779154776,-0.9830086098782393,0,0,4.51,1,3.89,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2517,6,8,8,2,1.410390412110794,0.24,0.65,1,-0.6029831818540691,1,0.6631698995282104,-0.5348283926085253,0,1,4.6,0,2.6,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1
2518,12,8,1,0,-1.2464625823524138,0.19,0.49,0,1.6597327463819205,1,-1.4320238360108157,-0.08664817533881138,1,1,3.47,1,2.46,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2519,8,6,7,3,-1.3793052320755743,0.36,0.66,1,-0.27066567798158647,1,-0.8157903843816905,-0.5348283926085253,0,0,2.65,1,4.65,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
2520,7,7,2,0,-1.2464625823524138,0.7,0.58,1,1.1463726955847202,1,1.3410266963202482,-1.2070987185130964,2,0,3.8,1,4.73,2,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
2521,15,9,8,1,1.2775477623876337,0.48,0.28,0,-0.6929358203350611,2,1.7107667672977236,1.7060726937400446,0,2,2.11,0,2.5,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
2522,16,4,0,2,0.7461771634949921,0.52,0.65,2,-0.44185188522927793,1,-1.3087771456849908,1.0338023678354735,2,1,2.96,0,2.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2523,6,0,0,0,-0.9807772829060931,0.09,0.77,2,1.3612986666372369,0,-0.2611802779154776,0.921757313518045,2,0,2.98,1,1.58,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2524,1,0,4,3,-1.3793052320755743,0.13,0.75,0,-1.451964234986931,0,-0.5692970037300403,0.1374419332960456,1,0,2.96,0,2.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2525,12,9,3,1,1.0118624629413129,0.75,0.84,1,0.38835518756639126,2,1.525896731808986,1.2578924764703305,0,2,4.6,1,1.39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2526,7,0,9,2,0.21480656460235048,0.76,0.9,0,1.5953596561103538,2,0.10855979306199759,0.8097122592006165,0,2,3.21,1,2.81,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2527,15,3,5,1,0.4804918640486713,0.94,0.54,1,-1.5334685823161862,0,-1.1239071101962532,-0.19869322965623987,2,1,3.26,0,2.49,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2528,19,4,8,2,-1.6449905315218951,0.29,0.28,0,1.6112092279719452,2,-0.9390370747075155,0.3615320419309026,1,0,2.85,1,2.27,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2529,14,9,1,3,1.0118624629413129,0.55,0.74,2,-1.7079943918353977,0,0.4782998640394728,-1.3191437728305249,0,1,4.13,1,2.91,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2530,17,4,0,2,-1.6449905315218951,0.91,0.62,2,1.1133557628570994,0,-1.4320238360108157,-0.08664817533881138,0,2,3.37,1,1.41,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2531,17,6,4,0,-0.9807772829060931,0.33,0.82,0,-0.16500788287236595,1,1.4026500414831609,1.2578924764703305,1,2,3.01,1,2.95,2,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0
2532,10,0,1,0,-0.3165640342902911,0.6,0.84,2,-0.37392256983614675,0,1.4026500414831609,0.921757313518045,1,0,4.85,1,4.13,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
2533,11,1,0,2,-1.2464625823524138,0.11,0.88,1,-1.141038237556346,1,0.6631698995282104,-1.3191437728305249,1,1,3.41,0,2.01,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2534,3,0,5,1,-0.8479346331829327,0.71,0.95,2,-0.3848981275717364,2,-0.13793358758965255,-1.6552789357828104,0,2,2.93,0,4.38,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2535,19,6,8,1,0.4804918640486713,0.44,0.45,1,1.6098914389675076,1,0.7247932446911229,0.2494869876134741,0,1,2.32,1,4.58,2,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
2536,4,0,3,3,-0.18372138456713072,0.1,0.81,2,-0.13354341390339766,0,1.0945333156685981,0.6976672048831881,1,2,4.08,0,3.76,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2537,8,6,2,2,-1.3793052320755743,0.26,0.27,2,-0.13816470137101433,2,-0.2611802779154776,1.0338023678354735,1,1,3.83,0,2.69,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2538,18,0,2,3,0.21480656460235048,0.79,0.7,0,-0.626306242042197,2,0.10855979306199759,-0.7589185012433823,1,1,2.1,0,1.81,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
2539,2,7,9,0,-0.3165640342902911,0.94,0.24,0,-1.6866389892018407,0,-1.000660419870428,0.025396878978617116,0,0,2.34,0,1.79,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2540,7,5,1,2,0.3476492143255109,0.06,0.51,0,-0.4127522157066291,0,0.23180648338782264,0.8097122592006165,0,0,3.4,0,2.4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
2541,16,1,1,1,-0.05087873484397031,0.84,0.27,0,1.1023982570256803,0,-1.000660419870428,1.145847422152902,2,0,4.15,0,1.39,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2542,18,3,6,2,-1.1136199326292535,0.52,0.54,2,1.380000439357748,1,-0.8157903843816905,-1.0950536641956679,1,2,2.18,1,4.98,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2543,7,5,1,0,-0.8479346331829327,0.73,0.23,1,0.3516917701963542,1,1.5875200769718985,0.3615320419309026,1,0,3.12,0,1.21,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2544,12,8,3,2,-0.8479346331829327,0.56,0.8,0,1.0502102020691184,2,0.41667651887656026,-0.08664817533881138,1,1,2.43,0,2.64,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1
2545,19,0,1,2,1.410390412110794,0.62,0.52,2,-1.4216189840765263,0,0.2934298285507352,0.5856221505657596,2,0,4.64,0,1.98,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2546,13,7,1,3,-1.5121478817987346,0.88,0.45,2,-1.604809707597519,2,1.0945333156685981,-0.7589185012433823,2,1,4.39,1,1.87,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
2547,12,1,8,1,1.5432330618339545,0.45,0.83,1,0.9638679444222019,2,0.6631698995282104,1.369937530787759,0,0,4.18,0,3.91,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
2548,17,4,5,1,0.3476492143255109,0.17,0.9,1,0.820192839130166,1,1.1561566608315106,1.594027639422616,1,0,3.7,1,1.32,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2549,11,4,4,3,-0.05087873484397031,0.61,0.53,2,1.3023591995209536,2,-1.3704004908479033,-0.7589185012433823,1,2,2.15,0,2.27,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
2550,1,4,7,1,-0.9807772829060931,0.45,0.49,2,0.3780836540934464,0,0.6015465543652979,0.3615320419309026,2,0,3.97,1,2.97,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
2551,13,7,3,2,-0.9807772829060931,0.63,0.66,1,0.26137809363195474,0,1.649143422134811,-0.6468734469259538,2,1,4.1,1,1.88,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
2552,16,3,1,3,0.6133345137718317,0.86,0.47,0,0.9245508971391193,0,1.525896731808986,1.2578924764703305,1,0,3.95,0,3.79,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
2553,15,6,7,1,1.0118624629413129,0.57,0.33,0,0.8718934926741276,1,0.17018313822491013,-0.4227833382910969,1,0,4.38,0,4.14,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2554,16,0,9,1,-0.7150919834597723,0.57,0.41,2,0.2360873758892556,1,-1.000660419870428,-0.4227833382910969,1,2,2.06,1,1.55,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2555,9,9,2,1,-0.4494066840134515,0.56,0.86,0,-0.2529928637987867,1,0.9096632801798605,1.7060726937400446,1,2,2.53,0,2.97,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
2556,17,7,5,3,-0.5822493337366119,0.48,0.26,2,-1.5129074634661261,0,0.10855979306199759,0.5856221505657596,0,1,3.79,0,3.45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2557,7,6,6,0,0.6133345137718317,0.23,0.35,0,0.36649433161606393,2,0.35505317371364775,0.3615320419309026,0,1,3.04,1,4.84,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2558,18,3,2,3,0.6133345137718317,0.18,0.46,1,0.5796692679640538,1,1.1561566608315106,0.5856221505657596,1,1,2.34,1,2.51,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
2559,9,8,6,3,0.21480656460235048,0.89,0.34,2,1.1742448356237833,0,-1.1239071101962532,-0.19869322965623987,0,0,3.3,1,4.59,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2560,8,3,7,1,0.6133345137718317,0.82,0.96,2,1.4292640858387087,0,-1.5552705263366409,-0.4227833382910969,0,0,3.31,0,3.01,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2561,7,2,3,0,-0.05087873484397031,0.67,0.42,2,1.419534109490875,1,1.0945333156685981,-0.8709635555608108,2,1,2.84,0,2.99,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2562,15,4,2,0,0.7461771634949921,0.15,0.62,1,0.19021748739232594,1,-0.13793358758965255,-0.8709635555608108,1,2,2.55,0,2.61,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2563,17,6,3,0,0.4804918640486713,0.52,0.23,0,0.4562483991511817,0,1.0329099705056857,-0.4227833382910969,0,1,2.08,0,2.73,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2564,6,7,6,3,1.410390412110794,0.34,0.89,2,1.172078607123338,2,1.1561566608315106,0.4735770962483311,1,2,2.82,0,4.81,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2565,10,3,7,3,-1.1136199326292535,0.69,0.58,2,1.6701667469923989,1,-1.1239071101962532,0.8097122592006165,1,2,4.61,0,3.92,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2566,0,9,0,3,1.5432330618339545,0.5,0.31,0,-0.025286144593642746,2,1.0329099705056857,0.3615320419309026,2,0,4.08,0,1.43,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
2567,17,8,7,2,-1.6449905315218951,0.89,0.61,2,-1.411564073453626,1,-0.13793358758965255,0.4735770962483311,0,0,2.24,0,2.46,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2568,13,0,8,0,-1.2464625823524138,0.34,0.95,1,-0.141684822684238,0,0.41667651887656026,0.4735770962483311,1,2,4.3,1,3.49,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2569,5,4,5,3,0.7461771634949921,0.23,0.94,1,-0.6160888642817632,0,-1.5552705263366409,0.025396878978617116,2,2,4.21,0,3.39,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2570,17,6,7,2,-1.5121478817987346,0.42,0.29,0,-1.443118801943446,0,0.848039935016948,-1.3191437728305249,2,2,4.48,1,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2571,10,3,4,3,-1.1136199326292535,0.33,0.63,0,0.7135421892915746,0,-0.7541670392187779,-1.6552789357828104,0,1,3.66,1,2.44,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
